Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Wind_Speed(mph),Clima_grupo_Clear,Clima_grupo_Mostly Cloudy,Clima_grupo_Otro,Clima_grupo_Overcast,Clima_grupo_Partly Cloudy,Clima_grupo_Scattered Clouds,Sunrise_Sunset_Day,Sunrise_Sunset_Night,Crossing,Junction,Traffic_Signal,Stop,Station,Con_distancia,Baja_visibilidad
1.5142611167449944,9.033754208205574,-2.526315789473684,1.0,0.2941176470588309,0.4035087719298246,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.5188380810817126,9.038328840618986,-2.5146198830409356,0.7058823529411765,0.35294117647060547,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.475740668451777,8.742694307179477,-2.5146198830409356,1.0,0.35294117647060547,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4828497710764994,8.763563607467493,-2.4502923976608186,1.0588235294117647,0.4117647058823591,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.4983366640204026,9.034974928085257,-2.409356725146199,1.1176470588235294,0.23529411764707725,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4670161820526262,8.741417100889958,-2.409356725146199,1.1176470588235294,0.4117647058823591,-0.6140350877192983,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4767425258550764,8.744084741883295,-2.4502923976608186,1.0,0.2941176470588309,-0.21052631578947373,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.89632333913364,9.369684255026673,-2.631578947368421,0.6764705882352942,0.7647058823529645,1.0000000000000002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.4609348604806869,8.735878876779237,-2.4502923976608186,1.0,0.2941176470588309,-0.21052631578947373,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4325882662623273,8.729289903207594,-2.333333333333333,0.8823529411764706,0.23529411764707725,0.4035087719298246,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1.5126818689668182,9.07278785097453,-2.4502923976608186,0.8529411764705882,0.5294117647058872,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1.4741263320975306,8.725855733964853,-2.39766081871345,1.0,0.11764705882352819,0.192982456140351,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1.5483844951176153,9.070662326158912,-2.4502923976608186,0.8529411764705882,0.5294117647058872,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1.8179160829208507,9.414445261921209,-2.5146198830409356,0.6764705882352942,0.35294117647060547,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1.5484633134862493,9.060091188490668,-2.333333333333333,0.7647058823529411,0.5294117647058872,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1.4650224177377462,8.748717905463467,-2.280701754385965,1.0588235294117647,0.4117647058823591,-0.4035087719298246,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
